transcript_id	subject_id	pident	aln_length	evalue	bitscore	annotation
MSTRG.18311.1	sp|Q10LP5|SUS4_ORYSJ	79.310	58	1.79e-20	100.0	sp|Q10LP5|SUS4_ORYSJ Sucrose synthase 4 OS=Oryza sativa subsp. japonica OX=39947 GN=SUS4 PE=2 SV=1
MSTRG.18315.1	sp|Q99315|YG31B_YEAST	33.566	715	1.15e-105	381.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3
MSTRG.18315.2	sp|Q99315|YG31B_YEAST	33.566	715	5.2e-106	381.0	sp|Q99315|YG31B_YEAST Transposon Ty3-G Gag-Pol polyprotein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TY3B-G PE=1 SV=3
MSTRG.18319.1						
MSTRG.18320.1						
MSTRG.18321.1						
MSTRG.18322.1						
MSTRG.18325.1						
MSTRG.18326.1						
MSTRG.18328.1	sp|A1E9Q6|RR16_SORBI	91.781	73	3.48e-39	139.0	sp|A1E9Q6|RR16_SORBI Small ribosomal subunit protein bS16c OS=Sorghum bicolor OX=4558 GN=rps16 PE=3 SV=1
MSTRG.18328.2	sp|A1E9Q6|RR16_SORBI	91.781	73	3.01e-39	139.0	sp|A1E9Q6|RR16_SORBI Small ribosomal subunit protein bS16c OS=Sorghum bicolor OX=4558 GN=rps16 PE=3 SV=1
MSTRG.18329.1	sp|Q9TIB6|MATK_ELEIN	95.833	24	5.63e-07	49.7	sp|Q9TIB6|MATK_ELEIN Maturase K OS=Eleusine indica OX=29674 GN=matK PE=3 SV=1
MSTRG.1833.1						
MSTRG.18333.1						
MSTRG.18334.1	sp|Q9ZT94|POLR2_ARATH	36.232	69	4.98e-06	46.2	sp|Q9ZT94|POLR2_ARATH Retrovirus-related Pol polyprotein from transposon RE2 OS=Arabidopsis thaliana OX=3702 GN=RE2 PE=4 SV=1
MSTRG.18335.1						
MSTRG.18335.2						
MSTRG.18336.1	sp|P10978|POLX_TOBAC	45.745	282	3.07e-147	261.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.18336.2	sp|P10978|POLX_TOBAC	45.745	282	2.64e-147	261.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.18337.1						
MSTRG.18337.2						
MSTRG.18337.3						
MSTRG.18337.4						
MSTRG.18338.1	sp|P04146|COPIA_DROME	44.776	67	2.86e-08	62.4	sp|P04146|COPIA_DROME Copia protein OS=Drosophila melanogaster OX=7227 GN=GIP PE=1 SV=3
MSTRG.18339.1	sp|F4K4L7|TAF4B_ARATH	49.091	110	2.9e-30	87.4	sp|F4K4L7|TAF4B_ARATH Transcription initiation factor TFIID subunit 4b OS=Arabidopsis thaliana OX=3702 GN=TAF4B PE=1 SV=1
MSTRG.18339.2	sp|F4K4L7|TAF4B_ARATH	49.091	110	2.89e-30	87.4	sp|F4K4L7|TAF4B_ARATH Transcription initiation factor TFIID subunit 4b OS=Arabidopsis thaliana OX=3702 GN=TAF4B PE=1 SV=1
MSTRG.18340.1						
MSTRG.18340.10						
MSTRG.18340.11						
MSTRG.18340.12						
MSTRG.18340.2						
MSTRG.18340.3						
MSTRG.18340.4						
MSTRG.18340.5						
MSTRG.18340.6						
MSTRG.18340.7						
MSTRG.18340.8						
MSTRG.18340.9						
MSTRG.18341.1						
MSTRG.18342.1						
MSTRG.18342.2						
MSTRG.18343.1						
MSTRG.18345.1	sp|Q7ZV90|PIF1_DANRE	26.293	464	4.07e-17	92.0	sp|Q7ZV90|PIF1_DANRE ATP-dependent DNA helicase PIF1 OS=Danio rerio OX=7955 GN=pif1 PE=2 SV=1
MSTRG.18348.1						
MSTRG.18349.1						
MSTRG.18350.1						
MSTRG.18352.1						
MSTRG.18353.1						
MSTRG.18356.1						
MSTRG.18356.2						
MSTRG.18358.1	sp|P06511|PSAA_SPIOL	96.512	86	1.25e-50	172.0	sp|P06511|PSAA_SPIOL Photosystem I P700 chlorophyll a apoprotein A1 OS=Spinacia oleracea OX=3562 GN=psaA PE=1 SV=1
MSTRG.18360.1						
MSTRG.18361.1						
MSTRG.18361.2						
MSTRG.18370.1	sp|Q9M2U3|ALPL_ARATH	29.412	102	6.77e-08	47.4	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18370.2	sp|Q9M2U3|ALPL_ARATH	29.412	102	6.73e-08	47.4	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18370.3	sp|Q9M2U3|ALPL_ARATH	29.412	102	6.73e-08	47.4	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18370.4	sp|Q9M2U3|ALPL_ARATH	29.412	102	6.64e-08	47.4	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18370.5	sp|Q9M2U3|ALPL_ARATH	29.412	102	6.61e-08	47.4	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18374.1						
MSTRG.18374.2						
MSTRG.18374.3						
MSTRG.18374.4						
MSTRG.18375.1						
MSTRG.18384.1						
MSTRG.18385.1	sp|P10978|POLX_TOBAC	42.667	525	2e-131	454.0	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.18386.1						
MSTRG.18387.1						
MSTRG.18388.1						
MSTRG.18389.1						
MSTRG.18389.2						
MSTRG.18389.3						
MSTRG.18389.4						
MSTRG.18389.5						
MSTRG.18389.6	sp|P10978|POLX_TOBAC	37.500	120	7.8e-26	96.7	sp|P10978|POLX_TOBAC Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
MSTRG.18390.1						
MSTRG.18391.1						
MSTRG.18393.1	sp|Q6PQJ9|5BPOR_DIGLA	57.971	69	1.65e-18	80.5	sp|Q6PQJ9|5BPOR_DIGLA 3-oxo-Delta(4,5)-steroid 5-beta-reductase OS=Digitalis lanata OX=49450 PE=1 SV=1
MSTRG.18394.1	sp|A0A221J5X3|ISY1_NEPRA	59.341	91	2.07e-31	116.0	sp|A0A221J5X3|ISY1_NEPRA (S)-8-oxocitronellyl enol synthase ISY1 OS=Nepeta racemosa OX=54731 GN=ISY1 PE=1 SV=1
MSTRG.18395.1						
MSTRG.18396.1						
MSTRG.18397.1						
MSTRG.18398.1						
MSTRG.18398.2						
MSTRG.18399.1						
MSTRG.18399.2						
MSTRG.18399.3						
MSTRG.18401.1	sp|P27502|POL_RTBVP	32.700	263	4.23e-35	150.0	sp|P27502|POL_RTBVP Polyprotein P3 OS=Rice tungro bacilliform virus (isolate Philippines) OX=10655 PE=1 SV=1
MSTRG.18403.1	sp|P54774|CDC48_SOYBN	69.091	55	1.22e-12	77.0	sp|P54774|CDC48_SOYBN Cell division cycle protein 48 homolog OS=Glycine max OX=3847 GN=CDC48 PE=2 SV=1
MSTRG.18403.2	sp|P54774|CDC48_SOYBN	69.091	55	1.21e-12	77.0	sp|P54774|CDC48_SOYBN Cell division cycle protein 48 homolog OS=Glycine max OX=3847 GN=CDC48 PE=2 SV=1
MSTRG.18403.3	sp|P54774|CDC48_SOYBN	69.091	55	1.21e-12	77.0	sp|P54774|CDC48_SOYBN Cell division cycle protein 48 homolog OS=Glycine max OX=3847 GN=CDC48 PE=2 SV=1
MSTRG.18403.4	sp|P54774|CDC48_SOYBN	69.091	55	1.2e-12	77.0	sp|P54774|CDC48_SOYBN Cell division cycle protein 48 homolog OS=Glycine max OX=3847 GN=CDC48 PE=2 SV=1
MSTRG.18403.5	sp|P54774|CDC48_SOYBN	69.091	55	1.35e-12	76.6	sp|P54774|CDC48_SOYBN Cell division cycle protein 48 homolog OS=Glycine max OX=3847 GN=CDC48 PE=2 SV=1
MSTRG.18404.1						
MSTRG.18404.2						
MSTRG.18404.3						
MSTRG.18404.4						
MSTRG.18410.1						
MSTRG.18411.1						
MSTRG.18412.1						
MSTRG.18413.1						
MSTRG.18415.1						
MSTRG.18418.1	sp|F4IDJ0|NOC3_ARATH	44.094	127	1.84e-35	99.4	sp|F4IDJ0|NOC3_ARATH Nucleolar complex-associated protein 3 OS=Arabidopsis thaliana OX=3702 GN=NOC3 PE=1 SV=1
MSTRG.18422.1						
MSTRG.18423.1						
MSTRG.18424.1						
MSTRG.18424.2						
MSTRG.18424.3						
MSTRG.18424.4						
MSTRG.18424.5						
MSTRG.18429.1						
MSTRG.18429.2						
MSTRG.1843.3	sp|C0LGU7|MDIS1_ARATH	75.510	49	8.19e-55	93.6	sp|C0LGU7|MDIS1_ARATH Protein MALE DISCOVERER 1 OS=Arabidopsis thaliana OX=3702 GN=MDIS1 PE=1 SV=1
MSTRG.1843.4	sp|C0LGU7|MDIS1_ARATH	75.510	49	7.51e-55	93.6	sp|C0LGU7|MDIS1_ARATH Protein MALE DISCOVERER 1 OS=Arabidopsis thaliana OX=3702 GN=MDIS1 PE=1 SV=1
MSTRG.18430.1						
MSTRG.18431.1						
MSTRG.18432.1						
MSTRG.18433.1						
MSTRG.18434.1						
MSTRG.18436.2						
MSTRG.18438.1						
MSTRG.18438.2						
MSTRG.18438.3						
MSTRG.18438.4						
MSTRG.18442.1						
MSTRG.18443.1						
MSTRG.18444.1						
MSTRG.18445.1						
MSTRG.18446.1						
MSTRG.18447.1						
MSTRG.18453.1						
MSTRG.18453.2						
MSTRG.18455.1						
MSTRG.18459.1						
MSTRG.18462.1						
MSTRG.18462.2						
MSTRG.18462.3						
MSTRG.18463.1						
MSTRG.18468.1						
MSTRG.18468.2						
MSTRG.18468.3						
MSTRG.18468.4						
MSTRG.18468.5						
MSTRG.18468.6						
MSTRG.18468.7						
MSTRG.18468.8						
MSTRG.18468.9						
MSTRG.18476.1	sp|Q9FNA4|ELP1_ARATH	51.370	1022	0.0	1034.0	sp|Q9FNA4|ELP1_ARATH Elongator complex protein 1 OS=Arabidopsis thaliana OX=3702 GN=ELP1 PE=1 SV=1
MSTRG.1848.1	sp|Q9LEU8|ARLY_ARATH	44.944	89	3.85e-12	75.1	sp|Q9LEU8|ARLY_ARATH Argininosuccinate lyase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g10920 PE=1 SV=1
MSTRG.1848.2	sp|Q9LEU8|ARLY_ARATH	44.944	89	3.74e-12	75.1	sp|Q9LEU8|ARLY_ARATH Argininosuccinate lyase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g10920 PE=1 SV=1
MSTRG.18486.1						
MSTRG.18487.1						
MSTRG.18488.1						
MSTRG.18489.1						
MSTRG.18490.1						
MSTRG.18495.1						
MSTRG.18496.1						
MSTRG.18496.2						
MSTRG.18499.1	sp|Q9LUM0|FAB1B_ARATH	45.228	482	5.57e-104	377.0	sp|Q9LUM0|FAB1B_ARATH 1-phosphatidylinositol-3-phosphate 5-kinase FAB1B OS=Arabidopsis thaliana OX=3702 GN=FAB1B PE=1 SV=1
MSTRG.18504.1						
MSTRG.18505.1						
MSTRG.18506.1	sp|P0C2F6|RNHX1_ARATH	31.429	70	8.25e-08	50.8	sp|P0C2F6|RNHX1_ARATH Putative ribonuclease H protein At1g65750 OS=Arabidopsis thaliana OX=3702 GN=At1g65750 PE=3 SV=1
MSTRG.18507.1						
MSTRG.18508.1						
MSTRG.18509.1	sp|Q94HW2|POLR1_ARATH	30.481	187	3.55e-19	89.7	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.18510.1						
MSTRG.18511.1						
MSTRG.18512.1						
MSTRG.18513.1						
MSTRG.18514.1						
MSTRG.18515.1						
MSTRG.18516.1						
MSTRG.18517.1						
MSTRG.18518.1						
MSTRG.18519.1						
MSTRG.18520.1						
MSTRG.18521.1	sp|A0AAN2H6E2|TF210_SCHPO	48.673	113	1.17e-31	120.0	sp|A0AAN2H6E2|TF210_SCHPO Transposon Tf2-10 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-10 PE=3 SV=1
MSTRG.18522.1						
MSTRG.18523.1						
MSTRG.18524.1						
MSTRG.18525.1						
MSTRG.18526.1	sp|Q6NQJ7|FRS4_ARATH	30.476	105	2.34e-06	47.8	sp|Q6NQJ7|FRS4_ARATH Protein FAR1-RELATED SEQUENCE 4 OS=Arabidopsis thaliana OX=3702 GN=FRS4 PE=2 SV=2
MSTRG.18527.1						
MSTRG.18527.2						
MSTRG.18527.3						
MSTRG.18527.4						
MSTRG.18527.5						
MSTRG.18527.6						
MSTRG.18527.7						
MSTRG.18527.8						
MSTRG.18529.1						
MSTRG.18530.1	sp|P20825|POL2_DROME	43.011	279	7.01e-81	241.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18530.2	sp|P20825|POL2_DROME	43.011	279	6.9e-81	241.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18530.3	sp|P20825|POL2_DROME	42.652	279	7.63e-79	235.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18530.4	sp|P20825|POL2_DROME	42.652	279	7.3e-79	235.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18530.5	sp|P20825|POL2_DROME	42.652	279	7.3e-79	235.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18530.6	sp|P20825|POL2_DROME	42.652	279	5.75e-79	235.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18531.1	sp|P20825|POL2_DROME	43.011	279	3.9e-80	241.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18531.2	sp|P20825|POL2_DROME	43.011	279	3.46e-80	241.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18531.3	sp|P20825|POL2_DROME	43.011	279	3.37e-80	241.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18532.1	sp|P20825|POL2_DROME	43.011	279	1.32e-79	241.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18532.2	sp|P20825|POL2_DROME	43.011	279	1.27e-79	241.0	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18532.3	sp|P20825|POL2_DROME	44.444	54	1.28e-14	58.5	sp|P20825|POL2_DROME Retrovirus-related Pol polyprotein from transposon 297 OS=Drosophila melanogaster OX=7227 GN=pol PE=4 SV=1
MSTRG.18532.4						
MSTRG.18532.5						
MSTRG.18534.1						
MSTRG.18535.1						
MSTRG.18535.2						
MSTRG.18535.3						
MSTRG.18535.4						
MSTRG.18536.1						
MSTRG.18537.1						
MSTRG.18538.1						
MSTRG.18539.1	sp|P08548|LIN1_NYCCO	24.043	470	4.01e-25	120.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.18539.2	sp|P08548|LIN1_NYCCO	24.043	470	3.83e-25	120.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.18539.3	sp|A5WFR0|PIF1_PSYWF	28.090	178	1.27e-08	64.7	sp|A5WFR0|PIF1_PSYWF ATP-dependent DNA helicase Pif1 OS=Psychrobacter sp. (strain PRwf-1) OX=349106 GN=pif1 PE=1 SV=1
MSTRG.18539.4	sp|P08548|LIN1_NYCCO	24.043	470	3.48e-25	120.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.18539.5	sp|P08548|LIN1_NYCCO	24.043	470	3.43e-25	120.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.18539.6	sp|P08548|LIN1_NYCCO	24.043	470	2.95e-25	120.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.18539.7	sp|P08548|LIN1_NYCCO	24.043	470	2.95e-25	120.0	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog OS=Nycticebus coucang OX=9470 PE=4 SV=1
MSTRG.1854.1						
MSTRG.1854.2						
MSTRG.18540.1						
MSTRG.18541.1						
MSTRG.18542.1						
MSTRG.18543.1						
MSTRG.18543.2						
MSTRG.18545.1						
MSTRG.18559.1	sp|P93295|M310_ARATH	39.683	63	6.68e-09	59.3	sp|P93295|M310_ARATH Uncharacterized mitochondrial protein AtMg00310 OS=Arabidopsis thaliana OX=3702 GN=AtMg00310 PE=4 SV=1
MSTRG.18560.1						
MSTRG.18560.2						
MSTRG.18560.3						
MSTRG.18564.1						
MSTRG.18564.2						
MSTRG.18565.1						
MSTRG.18565.2						
MSTRG.18566.1						
MSTRG.18573.1	sp|Q5SVZ6|ZMYM1_HUMAN	23.214	336	1.1e-07	60.1	sp|Q5SVZ6|ZMYM1_HUMAN Zinc finger MYM-type protein 1 OS=Homo sapiens OX=9606 GN=ZMYM1 PE=1 SV=1
MSTRG.18573.2						
MSTRG.18574.1	sp|Q9LJN8|BUB31_ARATH	82.759	29	1.2e-11	55.8	sp|Q9LJN8|BUB31_ARATH Mitotic checkpoint protein BUB3.1 OS=Arabidopsis thaliana OX=3702 GN=BUB3.1 PE=1 SV=1
MSTRG.18574.2	sp|Q9LJN8|BUB31_ARATH	82.759	29	1.2e-11	55.8	sp|Q9LJN8|BUB31_ARATH Mitotic checkpoint protein BUB3.1 OS=Arabidopsis thaliana OX=3702 GN=BUB3.1 PE=1 SV=1
MSTRG.18575.1	sp|Q7XJE6|MCA1_ARATH	70.769	65	4.85e-26	103.0	sp|Q7XJE6|MCA1_ARATH Metacaspase-1 OS=Arabidopsis thaliana OX=3702 GN=AMC1 PE=1 SV=1
MSTRG.18577.1						
MSTRG.18579.3						
MSTRG.18579.4						
MSTRG.18579.5						
MSTRG.18579.6						
MSTRG.18588.1						
MSTRG.18589.1						
MSTRG.18590.1						
MSTRG.18591.1						
MSTRG.18592.1						
MSTRG.18593.1						
MSTRG.18594.1	sp|Q10KF0|PSA2_ORYSJ	57.746	71	3.44e-12	72.4	sp|Q10KF0|PSA2_ORYSJ Proteasome subunit alpha type-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PAB1 PE=2 SV=1
MSTRG.18605.1						
MSTRG.18608.2						
MSTRG.18608.3						
MSTRG.18609.1						
MSTRG.18613.2						
MSTRG.18613.3						
MSTRG.18617.1						
MSTRG.18618.1						
MSTRG.18626.1						
MSTRG.18632.1	sp|Q9M2U3|ALPL_ARATH	23.490	298	1.87e-09	64.7	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18633.1						
MSTRG.18641.2						
MSTRG.18650.1						
MSTRG.18652.1	sp|Q8H5T6|LTI6A_ORYSJ	52.500	80	3.91e-07	49.7	sp|Q8H5T6|LTI6A_ORYSJ Hydrophobic protein LTI6A OS=Oryza sativa subsp. japonica OX=39947 GN=LTI6A PE=2 SV=1
MSTRG.18653.1						
MSTRG.18657.1						
MSTRG.18661.1	sp|Q9M2U3|ALPL_ARATH	27.451	204	7.02e-15	82.8	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18661.2	sp|Q9M2U3|ALPL_ARATH	27.451	204	7.02e-15	82.8	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18661.3	sp|Q9M2U3|ALPL_ARATH	27.451	204	6.9e-15	82.8	sp|Q9M2U3|ALPL_ARATH Protein ALP1-like OS=Arabidopsis thaliana OX=3702 GN=At3g55350 PE=2 SV=1
MSTRG.18662.1	sp|B6IN38|RL33_RHOCS	67.925	53	1.02e-17	80.1	sp|B6IN38|RL33_RHOCS Large ribosomal subunit protein bL33 OS=Rhodospirillum centenum (strain ATCC 51521 / SW) OX=414684 GN=rpmG PE=3 SV=1
MSTRG.18662.2	sp|B6IN38|RL33_RHOCS	67.925	53	1.01e-17	80.1	sp|B6IN38|RL33_RHOCS Large ribosomal subunit protein bL33 OS=Rhodospirillum centenum (strain ATCC 51521 / SW) OX=414684 GN=rpmG PE=3 SV=1
MSTRG.18667.1						
MSTRG.18671.1						
MSTRG.18674.1	sp|Q9UR07|TF211_SCHPO	34.579	107	9.76e-08	62.0	sp|Q9UR07|TF211_SCHPO Transposon Tf2-11 polyprotein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=Tf2-11 PE=3 SV=1
MSTRG.18674.2						
MSTRG.18674.3						
MSTRG.18683.1						
MSTRG.18683.2						
MSTRG.18684.1	sp|Q9LPZ9|SD113_ARATH	47.222	72	9.79e-12	73.9	sp|Q9LPZ9|SD113_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase SD1-13 OS=Arabidopsis thaliana OX=3702 GN=SD113 PE=1 SV=2
MSTRG.18685.1						
MSTRG.18691.1						
MSTRG.18694.1						
MSTRG.187.1	sp|F7J0N2|RGA5R_ORYSJ	32.975	279	1.72e-35	108.0	sp|F7J0N2|RGA5R_ORYSJ Disease resistance protein RGA5 OS=Oryza sativa subsp. japonica OX=39947 GN=RGA5 PE=1 SV=1
MSTRG.18700.1						
MSTRG.18700.2						
MSTRG.18700.3						
MSTRG.18700.4						
MSTRG.18700.5						
MSTRG.18708.1						
MSTRG.18716.1						
MSTRG.18722.1						
MSTRG.18728.1						
MSTRG.18729.1						
MSTRG.18730.1						
MSTRG.18735.1						
MSTRG.18738.1	sp|Q94HW2|POLR1_ARATH	49.109	505	6.16e-142	489.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.18738.2	sp|Q94HW2|POLR1_ARATH	49.109	505	6.14e-142	489.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.18738.3	sp|Q94HW2|POLR1_ARATH	49.109	505	6.14e-142	489.0	sp|Q94HW2|POLR1_ARATH Retrovirus-related Pol polyprotein from transposon RE1 OS=Arabidopsis thaliana OX=3702 GN=RE1 PE=2 SV=1
MSTRG.18742.1	sp|Q6ZH92|SDH31_ORYSJ	82.759	58	5.17e-20	90.5	sp|Q6ZH92|SDH31_ORYSJ Succinate dehydrogenase subunit 3-1, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=SDH3-1 PE=1 SV=1
MSTRG.18743.1						
MSTRG.18744.1						
MSTRG.18745.1						
MSTRG.18746.1						
MSTRG.18748.1						
MSTRG.18748.2						
MSTRG.18748.3						
MSTRG.18748.4						
MSTRG.18749.1						
MSTRG.18750.1						
MSTRG.18750.2						
MSTRG.18762.1	sp|A0A0P0X9Z7|CWZF7_ORYSJ	39.823	226	1.76e-41	134.0	sp|A0A0P0X9Z7|CWZF7_ORYSJ Cysteine-tryptophan domain-containing zinc finger protein 7 OS=Oryza sativa subsp. japonica OX=39947 GN=CWZF7 PE=1 SV=2
MSTRG.18764.1						
MSTRG.18764.2						
MSTRG.18772.1	sp|F4HZD1|JMJ24_ARATH	30.749	387	3.99e-52	174.0	sp|F4HZD1|JMJ24_ARATH E3 ubiquitin-protein ligase JMJ24 OS=Arabidopsis thaliana OX=3702 GN=JMJ24 PE=1 SV=1
MSTRG.1878.1	sp|Q944I4|GLYK_ARATH	53.191	94	1.46e-34	100.0	sp|Q944I4|GLYK_ARATH D-glycerate 3-kinase, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GLYK PE=1 SV=2
MSTRG.18790.1						
MSTRG.18801.1						
MSTRG.18808.1						
MSTRG.18815.1						
MSTRG.18816.1	sp|Q9LVM1|AB25B_ARATH	39.698	199	1.25e-27	125.0	sp|Q9LVM1|AB25B_ARATH ABC transporter B family member 25, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=ABCB25 PE=1 SV=1
MSTRG.18816.2	sp|Q9LVM1|AB25B_ARATH	39.698	199	1.22e-27	125.0	sp|Q9LVM1|AB25B_ARATH ABC transporter B family member 25, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=ABCB25 PE=1 SV=1
MSTRG.18816.3	sp|Q9LVM1|AB25B_ARATH	39.698	199	1.07e-27	125.0	sp|Q9LVM1|AB25B_ARATH ABC transporter B family member 25, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=ABCB25 PE=1 SV=1
MSTRG.1882.1						
MSTRG.18821.1	sp|Q14692|BMS1_HUMAN	51.412	177	1.09e-45	186.0	sp|Q14692|BMS1_HUMAN Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1
MSTRG.18840.1						
MSTRG.18846.1						
MSTRG.18853.1						
MSTRG.18858.1						
MSTRG.1886.1	sp|F4HPZ9|LIG6_ARATH	43.484	798	2.13e-175	586.0	sp|F4HPZ9|LIG6_ARATH DNA ligase 6 OS=Arabidopsis thaliana OX=3702 GN=LIG6 PE=2 SV=1
MSTRG.1886.2	sp|F4HPZ9|LIG6_ARATH	51.613	124	1.87e-27	125.0	sp|F4HPZ9|LIG6_ARATH DNA ligase 6 OS=Arabidopsis thaliana OX=3702 GN=LIG6 PE=2 SV=1
MSTRG.1886.3	sp|F4HPZ9|LIG6_ARATH	51.613	124	1.87e-27	125.0	sp|F4HPZ9|LIG6_ARATH DNA ligase 6 OS=Arabidopsis thaliana OX=3702 GN=LIG6 PE=2 SV=1
MSTRG.1886.4	sp|F4HPZ9|LIG6_ARATH	58.824	51	6.38e-11	69.3	sp|F4HPZ9|LIG6_ARATH DNA ligase 6 OS=Arabidopsis thaliana OX=3702 GN=LIG6 PE=2 SV=1
